from,to,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-04-05 16:00:00+00:00,2025-04-05T16:30Z,3.4,0,15.1,9.8,15.0,0,0.0,22.5,34.1
2025-04-05 16:30:00+00:00,2025-04-05T17:00Z,4.5,0,17.2,13.8,15.4,0,0.0,13.6,35.4
2025-04-05 17:00:00+00:00,2025-04-05T17:30Z,5.5,0,17.6,15.8,15.7,0,0.0,9.2,36.2
2025-04-05 17:30:00+00:00,2025-04-05T18:00Z,6.5,0,17.5,16.4,16.3,0,0.0,5.1,38.1
2025-04-05 18:00:00+00:00,2025-04-05T18:30Z,6.8,0,18.0,16.1,16.8,0,0.0,1.5,40.6
2025-04-05 18:30:00+00:00,2025-04-05T19:00Z,6.7,0,18.3,15.7,16.6,0,0.0,0.1,42.6
2025-04-05 19:00:00+00:00,2025-04-05T19:30Z,6.6,0,18.1,15.4,16.4,0,0.0,0.1,43.4
2025-04-05 19:30:00+00:00,2025-04-05T20:00Z,6.6,0,18.3,16.3,16.3,0,0.0,0.0,42.5
2025-04-05 20:00:00+00:00,2025-04-05T20:30Z,6.6,0,18.6,15.3,16.6,0,0.0,0.1,42.8
2025-04-05 20:30:00+00:00,2025-04-05T21:00Z,6.4,0,19.2,14.1,17.2,0,0.0,0.0,43.1
2025-04-05 21:00:00+00:00,2025-04-05T21:30Z,5.4,0,20.0,13.2,17.9,0,0.0,0.1,43.3
2025-04-05 21:30:00+00:00,2025-04-05T22:00Z,4.7,0,19.3,11.9,18.9,0,0.1,0.0,45.2
2025-04-05 22:00:00+00:00,2025-04-05T22:30Z,4.7,0,19.3,11.9,18.9,0,0.1,0.1,45.1
2025-04-05 22:30:00+00:00,2025-04-05T23:00Z,4.6,0,18.8,12.0,18.9,0,0.1,0.0,45.6
2025-04-05 23:00:00+00:00,2025-04-05T23:30Z,3.8,0,19.0,11.9,19.1,0,0.0,0.0,46.1
2025-04-05 23:30:00+00:00,2025-04-06T00:00Z,3.4,0,19.3,11.9,19.2,0,0.0,0.0,46.1
2025-04-06 00:00:00+00:00,2025-04-06T00:30Z,3.3,0,19.4,11.5,19.3,0,0.0,0.0,46.3
2025-04-06 00:30:00+00:00,2025-04-06T01:00Z,3.3,0,20.9,11.6,19.2,0,0.0,0.0,45.0
2025-04-06 01:00:00+00:00,2025-04-06T01:30Z,3.3,0,21.0,11.7,19.5,0,0.0,0.3,44.1
2025-04-06 01:30:00+00:00,2025-04-06T02:00Z,3.5,0,18.7,12.4,20.4,0,0.1,0.0,44.9
2025-04-06 02:00:00+00:00,2025-04-06T02:30Z,3.6,0,18.9,12.8,20.7,0,0.1,0.0,44.0
2025-04-06 02:30:00+00:00,2025-04-06T03:00Z,3.6,0,19.0,13.6,21.0,0,0.1,0.0,42.8
2025-04-06 03:00:00+00:00,2025-04-06T03:30Z,3.7,0,18.9,13.9,20.9,0,0.1,0.1,42.5
2025-04-06 03:30:00+00:00,2025-04-06T04:00Z,3.6,0,21.0,13.3,20.2,0,0.1,0.0,41.9
2025-04-06 04:00:00+00:00,2025-04-06T04:30Z,3.6,0,21.1,13.0,20.2,0,0.0,0.3,41.8
2025-04-06 04:30:00+00:00,2025-04-06T05:00Z,3.6,0,21.6,12.3,20.3,0,0.1,0.0,42.1
2025-04-06 05:00:00+00:00,2025-04-06T05:30Z,3.6,0,21.6,12.5,20.3,0,0.1,0.3,41.6
2025-04-06 05:30:00+00:00,2025-04-06T06:00Z,3.5,0,21.4,12.6,20.1,0,0.1,0.3,42.0
2025-04-06 06:00:00+00:00,2025-04-06T06:30Z,3.5,0,21.0,12.3,19.7,0,0.0,3.1,40.3
2025-04-06 06:30:00+00:00,2025-04-06T07:00Z,3.5,0,21.4,11.5,19.4,0,0.0,7.4,36.8
2025-04-06 07:00:00+00:00,2025-04-06T07:30Z,3.1,0,21.0,10.2,18.9,0,0.0,12.5,34.3
2025-04-06 07:30:00+00:00,2025-04-06T08:00Z,2.5,0,20.5,9.3,18.4,0,0.0,17.3,31.9
2025-04-06 08:00:00+00:00,2025-04-06T08:30Z,2.7,0,19.8,8.7,17.8,0,0.0,22.3,28.7
2025-04-06 08:30:00+00:00,2025-04-06T09:00Z,2.9,0,19.1,8.3,17.2,0,0.0,26.7,25.6
2025-04-06 09:00:00+00:00,2025-04-06T09:30Z,2.8,0,18.4,7.9,16.6,0,0.0,30.7,23.5
2025-04-06 09:30:00+00:00,2025-04-06T10:00Z,2.6,0,17.2,7.8,16.0,0,0.0,33.8,22.5
2025-04-06 10:00:00+00:00,2025-04-06T10:30Z,2.5,0,16.5,7.4,15.5,0,0.0,36.3,21.6
2025-04-06 10:30:00+00:00,2025-04-06T11:00Z,2.4,0,15.9,7.4,15.1,0,0.0,37.9,21.3
2025-04-06 11:00:00+00:00,2025-04-06T11:30Z,2.0,0,15.7,7.5,15.0,0,0.0,39.3,20.4
2025-04-06 11:30:00+00:00,2025-04-06T12:00Z,2.0,0,15.5,7.4,15.0,0,0.0,40.2,19.8
2025-04-06 12:00:00+00:00,2025-04-06T12:30Z,2.0,0,15.6,7.4,15.0,0,0.0,40.3,19.6
2025-04-06 12:30:00+00:00,2025-04-06T13:00Z,2.0,0,16.5,7.3,15.0,0,0.0,39.8,19.4
2025-04-06 13:00:00+00:00,2025-04-06T13:30Z,2.0,0,16.7,8.0,15.1,0,0.0,38.7,19.5
2025-04-06 13:30:00+00:00,2025-04-06T14:00Z,2.1,0,17.0,8.2,15.3,0,0.0,37.2,20.1
2025-04-06 14:00:00+00:00,2025-04-06T14:30Z,2.1,0,17.5,8.9,15.8,0,0.0,35.3,20.3
2025-04-06 14:30:00+00:00,2025-04-06T15:00Z,2.8,0,17.6,10.9,15.9,0,0.0,32.0,20.8
2025-04-06 15:00:00+00:00,2025-04-06T15:30Z,3.9,0,17.2,14.3,15.6,0,0.0,27.2,21.7
2025-04-06 15:30:00+00:00,2025-04-06T16:00Z,5.0,0,16.5,19.5,14.9,0,0.0,22.1,21.9
2025-04-06 16:00:00+00:00,2025-04-06T16:30Z,5.1,0,16.2,25.6,14.6,0,0.0,17.3,21.3
2025-04-06 16:30:00+00:00,2025-04-06T17:00Z,5.1,0,15.9,30.3,14.6,0,0.0,12.9,21.1
2025-04-06 17:00:00+00:00,2025-04-06T17:30Z,5.4,0,15.9,32.9,14.7,0,0.0,8.8,22.2
2025-04-06 17:30:00+00:00,2025-04-06T18:00Z,5.8,0,14.3,36.1,15.1,0,0.0,5.1,23.6
2025-04-06 18:00:00+00:00,2025-04-06T18:30Z,6.6,0,14.7,37.3,15.5,0,0.0,1.7,24.2
2025-04-06 18:30:00+00:00,2025-04-06T19:00Z,7.2,0,16.1,36.8,15.1,0,0.0,0.1,24.7
2025-04-06 19:00:00+00:00,2025-04-06T19:30Z,7.2,0,15.8,37.0,14.8,0,0.0,0.1,25.0
2025-04-06 19:30:00+00:00,2025-04-06T20:00Z,7.5,0,15.0,36.7,15.0,0,0.0,0.0,25.8
2025-04-06 20:00:00+00:00,2025-04-06T20:30Z,8.0,0,15.3,35.7,15.3,0,0.0,0.1,25.6
2025-04-06 20:30:00+00:00,2025-04-06T21:00Z,7.2,0,15.4,35.0,16.1,0,0.0,0.0,26.2
2025-04-06 21:00:00+00:00,2025-04-06T21:30Z,6.5,0,15.9,33.8,17.0,0,0.0,0.1,26.6
2025-04-06 21:30:00+00:00,2025-04-06T22:00Z,8.0,0,11.7,36.1,17.7,0,0.0,0.0,26.5
2025-04-06 22:00:00+00:00,2025-04-06T22:30Z,9.5,0,11.7,35.6,17.7,0,0.0,0.1,25.4
2025-04-06 22:30:00+00:00,2025-04-06T23:00Z,9.8,0,12.4,35.9,18.2,0,0.0,0.0,23.7
2025-04-06 23:00:00+00:00,2025-04-06T23:30Z,10.1,0,12.8,36.2,18.6,0,0.0,0.0,22.2
2025-04-06 23:30:00+00:00,2025-04-07T00:00Z,10.2,0,14.0,36.4,18.9,0,0.0,0.0,20.5
2025-04-07 00:00:00+00:00,2025-04-07T00:30Z,10.2,0,14.1,37.6,18.9,0,0.0,0.1,19.1
2025-04-07 00:30:00+00:00,2025-04-07T01:00Z,10.4,0,16.4,36.7,19.3,0,0.0,0.0,17.2
2025-04-07 01:00:00+00:00,2025-04-07T01:30Z,10.5,0,16.5,36.9,19.4,0,0.0,0.4,16.3
2025-04-07 01:30:00+00:00,2025-04-07T02:00Z,10.8,0,14.0,38.6,20.0,0,0.0,0.0,16.6
2025-04-07 02:00:00+00:00,2025-04-07T02:30Z,10.7,0,14.5,37.9,21.4,0,0.0,0.3,15.2
2025-04-07 02:30:00+00:00,2025-04-07T03:00Z,10.6,0,12.9,43.1,19.7,0,0.0,0.0,13.7
2025-04-07 03:00:00+00:00,2025-04-07T03:30Z,10.4,0,12.7,45.2,19.3,0,0.0,0.0,12.3
2025-04-07 03:30:00+00:00,2025-04-07T04:00Z,10.0,0,12.2,48.0,18.6,0,0.0,0.0,11.2
2025-04-07 04:00:00+00:00,2025-04-07T04:30Z,9.6,0,11.7,50.3,17.7,0,0.0,0.3,10.4
2025-04-07 04:30:00+00:00,2025-04-07T05:00Z,9.2,0,11.2,52.7,17.1,0,0.0,0.0,9.8
2025-04-07 05:00:00+00:00,2025-04-07T05:30Z,9.1,0,11.0,53.1,16.7,0,0.0,0.3,9.7
2025-04-07 05:30:00+00:00,2025-04-07T06:00Z,8.8,0,11.6,52.7,16.6,0,0.0,0.3,9.8
2025-04-07 06:00:00+00:00,2025-04-07T06:30Z,8.5,0,11.5,51.9,16.1,0,0.0,2.9,9.1
2025-04-07 06:30:00+00:00,2025-04-07T07:00Z,7.9,0,16.0,47.3,15.1,0,0.0,6.2,7.5
2025-04-07 07:00:00+00:00,2025-04-07T07:30Z,7.7,0,16.1,45.0,14.6,0,0.0,10.0,6.7
2025-04-07 07:30:00+00:00,2025-04-07T08:00Z,7.4,0,15.6,42.8,14.1,0,0.0,13.7,6.2
2025-04-07 08:00:00+00:00,2025-04-07T08:30Z,7.5,0,15.4,39.4,13.9,0,0.0,18.0,5.7
2025-04-07 08:30:00+00:00,2025-04-07T09:00Z,7.6,0,15.7,34.6,14.1,0,0.0,22.5,5.4
2025-04-07 09:00:00+00:00,2025-04-07T09:30Z,7.7,0,15.8,30.3,14.2,0,0.0,26.5,5.6
2025-04-07 09:30:00+00:00,2025-04-07T10:00Z,7.6,0,15.7,25.7,14.2,0,0.0,30.2,6.6
2025-04-07 10:00:00+00:00,2025-04-07T10:30Z,7.6,0,15.5,23.7,14.0,0,0.0,32.5,6.6
2025-04-07 10:30:00+00:00,2025-04-07T11:00Z,7.6,0,15.6,22.7,14.0,0,0.0,34.8,5.3
2025-04-07 11:00:00+00:00,2025-04-07T11:30Z,7.5,0,15.4,21.8,13.9,0,0.0,36.1,5.3
2025-04-07 11:30:00+00:00,2025-04-07T12:00Z,7.6,0,15.5,20.6,13.9,0,0.0,37.3,5.0
2025-04-07 12:00:00+00:00,2025-04-07T12:30Z,7.7,0,15.5,20.6,14.0,0,0.0,37.4,4.8
2025-04-07 12:30:00+00:00,2025-04-07T13:00Z,7.7,0,15.4,21.4,14.0,0,0.0,36.8,4.6
2025-04-07 13:00:00+00:00,2025-04-07T13:30Z,7.9,0,15.6,21.8,14.1,0,0.0,35.8,4.8
2025-04-07 13:30:00+00:00,2025-04-07T14:00Z,8.3,0,15.7,22.7,14.2,0,0.0,34.1,5.1
2025-04-07 14:00:00+00:00,2025-04-07T14:30Z,8.1,0,15.7,24.9,14.2,0,0.0,31.6,5.4
2025-04-07 14:30:00+00:00,2025-04-07T15:00Z,7.6,0,15.9,27.8,14.4,0,0.0,28.6,5.6
2025-04-07 15:00:00+00:00,2025-04-07T15:30Z,7.4,0,15.4,32.8,14.0,0,0.0,24.3,6.0
2025-04-07 15:30:00+00:00,2025-04-07T16:00Z,7.9,0,11.2,41.2,13.5,0,0.0,19.8,6.4
2025-04-07 16:00:00+00:00,2025-04-07T16:30Z,8.6,0,10.5,46.1,12.9,0,0.0,15.1,6.7
2025-04-07 16:30:00+00:00,2025-04-07T17:00Z,8.8,0,7.6,52.1,12.9,0,0.0,11.4,7.1
2025-04-07 17:00:00+00:00,2025-04-07T17:30Z,8.9,0,7.7,54.9,13.2,0,0.0,7.9,7.3
2025-04-07 17:30:00+00:00,2025-04-07T18:00Z,8.5,0,6.1,58.7,13.9,0,0.0,4.7,8.1
2025-04-07 18:00:00+00:00,2025-04-07T18:30Z,7.7,0,6.3,61.3,14.3,0,0.0,1.6,8.7
2025-04-07 18:30:00+00:00,2025-04-07T19:00Z,7.5,0,10.8,59.3,13.9,0,0.0,0.1,8.4
2025-04-07 19:00:00+00:00,2025-04-07T19:30Z,7.5,0,11.0,59.1,13.8,0,0.0,0.1,8.4
2025-04-07 19:30:00+00:00,2025-04-07T20:00Z,7.7,0,8.9,60.7,14.3,0,0.0,0.0,8.4
2025-04-07 20:00:00+00:00,2025-04-07T20:30Z,7.8,0,9.0,60.2,14.6,0,0.0,0.1,8.2
2025-04-07 20:30:00+00:00,2025-04-07T21:00Z,8.2,0,11.6,56.7,15.3,0,0.0,0.0,8.3
2025-04-07 21:00:00+00:00,2025-04-07T21:30Z,8.8,0,12.4,54.3,16.4,0,0.0,0.1,7.9
2025-04-07 21:30:00+00:00,2025-04-07T22:00Z,9.1,0,11.1,55.1,16.9,0,0.0,0.0,7.8
2025-04-07 22:00:00+00:00,2025-04-07T22:30Z,9.3,0,11.4,53.7,17.4,0,0.0,0.1,8.0
2025-04-07 22:30:00+00:00,2025-04-07T23:00Z,9.6,0,11.7,52.6,17.8,0,0.0,0.0,8.2
2025-04-07 23:00:00+00:00,2025-04-07T23:30Z,9.8,0,12.0,51.7,18.3,0,0.0,0.0,8.1
2025-04-07 23:30:00+00:00,2025-04-08T00:00Z,9.9,0,12.3,52.3,18.3,0,0.0,0.0,7.2
2025-04-08 00:00:00+00:00,2025-04-08T00:30Z,9.6,0,12.1,53.7,18.0,0,0.0,0.0,6.6
2025-04-08 00:30:00+00:00,2025-04-08T01:00Z,9.6,0,11.9,54.2,18.0,0,0.0,0.0,6.2
2025-04-08 01:00:00+00:00,2025-04-08T01:30Z,9.5,0,12.0,54.0,18.2,0,0.0,0.4,5.8
2025-04-08 01:30:00+00:00,2025-04-08T02:00Z,9.6,0,12.2,54.0,18.4,0,0.0,0.0,5.8
2025-04-08 02:00:00+00:00,2025-04-08T02:30Z,9.6,0,12.2,54.0,18.4,0,0.0,0.4,5.4
2025-04-08 02:30:00+00:00,2025-04-08T03:00Z,9.4,0,11.9,55.6,18.0,0,0.0,0.0,4.9
2025-04-08 03:00:00+00:00,2025-04-08T03:30Z,9.3,0,11.7,56.3,17.8,0,0.0,0.1,4.8
2025-04-08 03:30:00+00:00,2025-04-08T04:00Z,9.2,0,11.6,57.0,17.5,0,0.0,0.0,4.7
2025-04-08 04:00:00+00:00,2025-04-08T04:30Z,9.2,0,11.0,58.0,16.9,0,0.0,0.4,4.5
2025-04-08 04:30:00+00:00,2025-04-08T05:00Z,9.0,0,8.4,61.6,16.6,0,0.0,0.0,4.3
2025-04-08 05:00:00+00:00,2025-04-08T05:30Z,8.9,0,8.2,62.1,16.3,0,0.0,0.4,4.1
2025-04-08 05:30:00+00:00,2025-04-08T06:00Z,8.7,0,10.2,61.0,16.1,0,0.0,0.5,3.5
2025-04-08 06:00:00+00:00,2025-04-08T06:30Z,8.3,0,10.0,60.6,15.3,0,0.0,2.8,2.9
2025-04-08 06:30:00+00:00,2025-04-08T07:00Z,7.8,0,15.2,54.3,14.4,0,0.0,5.8,2.4
2025-04-08 07:00:00+00:00,2025-04-08T07:30Z,7.6,0,15.5,51.4,14.1,0,0.0,9.2,2.1
2025-04-08 07:30:00+00:00,2025-04-08T08:00Z,7.5,0,15.4,48.3,13.9,0,0.0,12.8,2.1
2025-04-08 08:00:00+00:00,2025-04-08T08:30Z,7.6,0,15.6,43.3,14.0,0,0.0,17.2,2.2
2025-04-08 08:30:00+00:00,2025-04-08T09:00Z,7.7,0,15.8,39.1,14.2,0,0.0,21.0,2.2
2025-04-08 09:00:00+00:00,2025-04-08T09:30Z,7.7,0,15.8,35.8,14.2,0,0.0,24.6,2.1
2025-04-08 09:30:00+00:00,2025-04-08T10:00Z,7.8,0,14.9,32.9,14.4,0,0.0,27.8,2.1
2025-04-08 10:00:00+00:00,2025-04-08T10:30Z,7.7,0,15.0,31.2,14.3,0,0.0,29.7,2.1
2025-04-08 10:30:00+00:00,2025-04-08T11:00Z,7.7,0,15.0,29.9,14.3,0,0.0,31.0,2.2
2025-04-08 11:00:00+00:00,2025-04-08T11:30Z,7.6,0,14.9,29.0,14.2,0,0.0,32.0,2.3
2025-04-08 11:30:00+00:00,2025-04-08T12:00Z,7.2,0,15.0,27.7,14.4,0,0.0,33.3,2.4
2025-04-08 12:00:00+00:00,2025-04-08T12:30Z,6.7,0,15.2,26.9,14.5,0,0.0,34.1,2.6
2025-04-08 12:30:00+00:00,2025-04-08T13:00Z,6.7,0,15.2,26.9,14.5,0,0.0,34.0,2.7
2025-04-08 13:00:00+00:00,2025-04-08T13:30Z,6.6,0,15.0,27.4,14.4,0,0.0,33.6,2.9
2025-04-08 13:30:00+00:00,2025-04-08T14:00Z,6.6,0,15.0,29.0,14.4,0,0.0,31.8,3.0
2025-04-08 14:00:00+00:00,2025-04-08T14:30Z,6.6,0,15.0,31.2,14.4,0,0.0,29.6,3.2
2025-04-08 14:30:00+00:00,2025-04-08T15:00Z,6.5,0,13.6,36.6,14.1,0,0.0,25.9,3.4
2025-04-08 15:00:00+00:00,2025-04-08T15:30Z,6.6,0,12.6,41.9,13.6,0,0.0,21.6,3.7
2025-04-08 15:30:00+00:00,2025-04-08T16:00Z,6.8,0,7.7,51.1,12.9,0,0.0,17.3,4.1
2025-04-08 16:00:00+00:00,2025-04-08T16:30Z,6.8,0,7.5,54.6,12.7,0,0.0,13.8,4.5
2025-04-08 16:30:00+00:00,2025-04-08T17:00Z,6.9,0,7.6,57.2,12.9,0,0.0,10.6,4.8
2025-04-08 17:00:00+00:00,2025-04-08T17:30Z,7.1,0,7.8,59.3,13.2,0,0.0,7.5,5.1
2025-04-08 17:30:00+00:00,2025-04-08T18:00Z,7.2,0,8.0,61.2,13.6,0,0.0,4.3,5.6
2025-04-08 18:00:00+00:00,2025-04-08T18:30Z,7.4,0,8.2,62.7,13.8,0,0.0,1.6,6.2
2025-04-08 18:30:00+00:00,2025-04-08T19:00Z,7.5,0,9.0,62.6,13.8,0,0.0,0.1,6.9
2025-04-08 19:00:00+00:00,2025-04-08T19:30Z,7.4,0,9.0,62.4,13.9,0,0.0,0.1,7.2
2025-04-08 19:30:00+00:00,2025-04-08T20:00Z,7.5,0,8.3,63.0,14.0,0,0.0,0.0,7.2
2025-04-08 20:00:00+00:00,2025-04-08T20:30Z,7.5,0,8.4,62.3,14.2,0,0.0,0.1,7.4
2025-04-08 20:30:00+00:00,2025-04-08T21:00Z,8.0,0,9.4,59.4,15.1,0,0.0,0.0,8.0
2025-04-08 21:00:00+00:00,2025-04-08T21:30Z,8.4,0,10.0,56.7,16.0,0,0.0,0.1,8.8
2025-04-08 21:30:00+00:00,2025-04-08T22:00Z,8.9,0,12.3,52.0,16.9,0,0.0,0.0,9.9
2025-04-08 22:00:00+00:00,2025-04-08T22:30Z,9.4,0,12.8,49.5,17.4,0,0.0,0.2,10.7
2025-04-08 22:30:00+00:00,2025-04-08T23:00Z,9.6,0,13.8,48.0,17.7,0,0.0,0.0,10.8
2025-04-08 23:00:00+00:00,2025-04-08T23:30Z,9.8,0,14.0,47.2,17.8,0,0.0,0.0,11.1
2025-04-08 23:30:00+00:00,2025-04-09T00:00Z,9.8,0,13.9,47.3,17.8,0,0.0,0.0,11.1
2025-04-09 00:00:00+00:00,2025-04-09T00:30Z,9.8,0,13.8,47.9,17.7,0,0.0,0.0,10.8
2025-04-09 00:30:00+00:00,2025-04-09T01:00Z,9.8,0,13.5,47.9,17.8,0,0.0,0.0,10.9
2025-04-09 01:00:00+00:00,2025-04-09T01:30Z,9.9,0,13.6,47.3,17.9,0,0.0,0.4,10.9
2025-04-09 01:30:00+00:00,2025-04-09T02:00Z,10.0,0,11.5,48.9,18.1,0,0.0,0.0,11.4
2025-04-09 02:00:00+00:00,2025-04-09T02:30Z,9.8,0,11.2,48.3,17.8,0,0.0,0.3,12.4
2025-04-09 02:30:00+00:00,2025-04-09T03:00Z,9.8,0,10.8,48.3,17.8,0,0.0,0.0,13.3
2025-04-09 03:00:00+00:00,2025-04-09T03:30Z,9.6,0,10.6,47.3,17.5,0,0.0,0.1,14.9
2025-04-09 03:30:00+00:00,2025-04-09T04:00Z,9.3,0,10.3,47.9,16.9,0,0.0,0.0,15.6
2025-04-09 04:00:00+00:00,2025-04-09T04:30Z,9.0,0,10.0,48.3,16.4,0,0.0,0.4,15.9
2025-04-09 04:30:00+00:00,2025-04-09T05:00Z,8.8,0,9.7,49.7,15.9,0,0.0,0.0,15.9
2025-04-09 05:00:00+00:00,2025-04-09T05:30Z,8.7,0,9.5,49.9,15.6,0,0.0,0.4,15.9
2025-04-09 05:30:00+00:00,2025-04-09T06:00Z,8.6,0,9.8,49.7,15.6,0,0.0,0.4,15.9
2025-04-09 06:00:00+00:00,2025-04-09T06:30Z,8.3,0,9.7,49.1,15.1,0,0.0,2.2,15.6
2025-04-09 06:30:00+00:00,2025-04-09T07:00Z,7.8,0,14.5,44.6,14.2,0,0.0,4.5,14.4
2025-04-09 07:00:00+00:00,2025-04-09T07:30Z,7.6,0,14.8,42.5,13.8,0,0.0,7.3,14.0
2025-04-09 07:30:00+00:00,2025-04-09T08:00Z,7.5,0,14.2,40.9,13.6,0,0.0,10.0,13.7
2025-04-09 08:00:00+00:00,2025-04-09T08:30Z,7.5,0,14.3,37.7,13.7,0,0.0,13.3,13.4
2025-04-09 08:30:00+00:00,2025-04-09T09:00Z,7.7,0,14.9,33.0,14.0,0,0.0,16.6,13.8
2025-04-09 09:00:00+00:00,2025-04-09T09:30Z,7.7,0,15.0,29.7,14.0,0,0.0,20.0,13.5
2025-04-09 09:30:00+00:00,2025-04-09T10:00Z,7.8,0,15.3,26.2,14.3,0,0.0,23.4,12.8
2025-04-09 10:00:00+00:00,2025-04-09T10:30Z,7.7,0,15.0,25.3,14.1,0,0.0,25.9,11.9
2025-04-09 10:30:00+00:00,2025-04-09T11:00Z,7.6,0,14.8,25.3,13.8,0,0.0,27.1,11.4
2025-04-09 11:00:00+00:00,2025-04-09T11:30Z,7.4,0,14.5,24.7,13.6,0,0.0,28.3,11.5
2025-04-09 11:30:00+00:00,2025-04-09T12:00Z,7.7,0,14.4,23.2,13.5,0,0.0,29.3,11.8
2025-04-09 12:00:00+00:00,2025-04-09T12:30Z,8.0,0,14.6,22.7,13.7,0,0.0,30.2,10.7
2025-04-09 12:30:00+00:00,2025-04-09T13:00Z,8.7,0,14.7,22.4,13.8,0,0.0,30.6,9.7
2025-04-09 13:00:00+00:00,2025-04-09T13:30Z,9.3,0,14.7,22.9,13.8,0,0.0,30.0,9.3
2025-04-09 13:30:00+00:00,2025-04-09T14:00Z,9.5,0,14.7,23.7,13.8,0,0.0,28.9,9.3
2025-04-09 14:00:00+00:00,2025-04-09T14:30Z,9.5,0,14.8,24.9,13.9,0,0.0,27.4,9.4
2025-04-09 14:30:00+00:00,2025-04-09T15:00Z,9.6,0,14.7,27.7,13.8,0,0.0,24.7,9.5
2025-04-09 15:00:00+00:00,2025-04-09T15:30Z,9.3,0,14.2,32.9,13.4,0,0.0,21.1,9.1
2025-04-09 15:30:00+00:00,2025-04-09T16:00Z,9.0,0,13.8,36.9,13.0,0,0.0,17.4,9.9
2025-04-09 16:00:00+00:00,2025-04-09T16:30Z,9.0,0,13.6,40.1,12.9,0,0.0,13.9,10.5
2025-04-09 16:30:00+00:00,2025-04-09T17:00Z,9.1,0,11.8,43.7,13.0,0,0.0,10.4,11.9
2025-04-09 17:00:00+00:00,2025-04-09T17:30Z,9.2,0,11.9,45.4,13.2,0,0.0,7.2,13.1
2025-04-09 17:30:00+00:00,2025-04-09T18:00Z,9.5,0,12.7,46.0,13.5,0,0.0,4.3,14.0
2025-04-09 18:00:00+00:00,2025-04-09T18:30Z,9.6,0,13.0,47.7,13.8,0,0.0,1.6,14.2
2025-04-09 18:30:00+00:00,2025-04-09T19:00Z,9.6,0,14.6,47.6,13.8,0,0.0,0.2,14.2
2025-04-09 19:00:00+00:00,2025-04-09T19:30Z,9.6,0,14.7,47.8,13.8,0,0.0,0.2,14.0
2025-04-09 19:30:00+00:00,2025-04-09T20:00Z,9.4,0,14.6,47.7,14.0,0,0.0,0.0,14.3
2025-04-09 20:00:00+00:00,2025-04-09T20:30Z,9.5,0,14.9,46.6,14.4,0,0.0,0.2,14.4
2025-04-09 20:30:00+00:00,2025-04-09T21:00Z,10.4,0,15.8,42.7,15.4,0,0.0,0.0,15.7
2025-04-09 21:00:00+00:00,2025-04-09T21:30Z,11.1,0,16.8,39.4,16.4,0,0.0,0.1,16.1
2025-04-09 21:30:00+00:00,2025-04-09T22:00Z,11.7,0,18.1,36.1,17.1,0,0.0,0.0,16.9
2025-04-09 22:00:00+00:00,2025-04-09T22:30Z,12.4,0,18.9,33.8,17.9,0,0.0,0.2,16.8
2025-04-09 22:30:00+00:00,2025-04-09T23:00Z,12.4,0,19.0,34.5,18.0,0,0.0,0.0,16.1
2025-04-09 23:00:00+00:00,2025-04-09T23:30Z,12.7,0,19.4,34.3,18.3,0,0.0,0.0,15.3
2025-04-09 23:30:00+00:00,2025-04-10T00:00Z,12.7,0,19.5,34.8,18.4,0,0.0,0.0,14.5
2025-04-10 00:00:00+00:00,2025-04-10T00:30Z,12.7,0,19.5,34.8,18.4,0,0.0,0.0,14.5
2025-04-10 00:30:00+00:00,2025-04-10T01:00Z,12.5,0,18.7,36.3,18.3,0,0.0,0.0,14.1
2025-04-10 01:00:00+00:00,2025-04-10T01:30Z,12.3,0,18.9,35.7,18.4,0,0.0,0.4,14.2
2025-04-10 01:30:00+00:00,2025-04-10T02:00Z,12.4,0,18.2,36.3,18.7,0,0.0,0.0,14.4
2025-04-10 02:00:00+00:00,2025-04-10T02:30Z,12.6,0,17.8,35.7,18.7,0,0.1,0.4,14.8
2025-04-10 02:30:00+00:00,2025-04-10T03:00Z,12.9,0,12.5,39.8,19.1,0,0.1,0.0,15.6
2025-04-10 03:00:00+00:00,2025-04-10T03:30Z,12.9,0,12.2,40.0,18.9,0,0.0,0.1,15.9
2025-04-10 03:30:00+00:00,2025-04-10T04:00Z,12.1,0,10.7,44.0,17.8,0,0.0,0.0,15.3
2025-04-10 04:00:00+00:00,2025-04-10T04:30Z,11.6,0,10.2,45.8,17.0,0,0.0,0.4,15.0
2025-04-10 04:30:00+00:00,2025-04-10T05:00Z,11.5,0,10.0,47.1,16.6,0,0.0,0.0,14.7
2025-04-10 05:00:00+00:00,2025-04-10T05:30Z,11.2,0,9.8,48.3,16.2,0,0.0,0.4,14.1
2025-04-10 05:30:00+00:00,2025-04-10T06:00Z,11.1,0,10.1,48.1,16.0,0,0.0,0.4,14.3
2025-04-10 06:00:00+00:00,2025-04-10T06:30Z,11.0,0,10.2,47.8,15.8,0,0.0,2.1,13.1
2025-04-10 06:30:00+00:00,2025-04-10T07:00Z,10.3,0,12.5,45.9,15.0,0,0.0,4.2,12.1
2025-04-10 07:00:00+00:00,2025-04-10T07:30Z,10.1,0,12.3,44.6,14.7,0,0.0,6.8,11.4
2025-04-10 07:30:00+00:00,2025-04-10T08:00Z,9.8,0,12.8,42.9,14.2,0,0.0,9.5,10.8
2025-04-10 08:00:00+00:00,2025-04-10T08:30Z,9.5,0,12.5,41.3,13.8,0,0.0,12.6,10.3
